Company,OS,Processor,TypeName,VC,Ram,TS,Weight,HDD,SSD,IPS,Inches,PPI,Price
Asus,WindowsOS,Intel Core i7,Convertible,Nvidia,16,1,2.3,2048,512,0,15.6,282.0,95850.72
HP,WindowsOS,Intel Core i7,Notebook,Intel,6,0,2.04,1024,0,0,15.6,100.0,30849.12
Asus,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,2.99,1024,256,0,17.3,127.0,93186.72
Dell,WindowsOS,Intel Core i7,Convertible,Intel,12,1,2.19,0,512,1,15.6,141.0,69210.72
Toshiba,WindowsOS,Intel Core i5,Notebook,Intel,4,0,1.2,0,128,0,13.3,166.0,63669.6
Lenovo,WindowsOS,AMD Processor,Notebook,AMD,6,0,2.2,0,256,0,15.6,141.0,29250.72
Fujitsu,WindowsOS,Intel Core i5,Notebook,Intel,4,0,2.3,0,256,0,15.6,100.0,34578.72
Toshiba,WindowsOS,Intel Core i5,Notebook,Intel,4,0,1.75,512,0,0,14.0,112.0,48751.2
Dell,WindowsOS,Intel Core i5,Notebook,AMD,4,0,2.25,512,0,0,15.6,100.0,31914.72
HP,WindowsOS,Intel Core i5,Notebook,Intel,8,0,2.04,1024,0,0,15.6,141.0,42943.68
Lenovo,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.5,1024,128,1,15.6,141.0,63349.92
Dell,WindowsOS,Intel Core i7,Notebook,AMD,8,0,2.36,1024,0,0,15.6,100.0,39906.72
Dell,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.6,0,128,0,14.0,157.0,59620.32
HP,WindowsOS,Other Intel Processor,Notebook,Intel,8,0,0.97,0,512,0,13.3,166.0,101658.24
HP,WindowsOS,Intel Core i3,Notebook,AMD,4,0,2.1,1024,128,0,15.6,141.0,26586.72
Lenovo,OtherOS,Other Intel Processor,Notebook,Intel,4,0,1.9,0,128,0,15.6,100.0,14418.6336
Lenovo,WindowsOS,Intel Core i5,Notebook,Intel,8,0,2.3,0,256,0,15.6,141.0,71874.72
Dell,WindowsOS,Intel Core i5,Convertible,Intel,8,1,1.68,0,256,0,13.3,166.0,47365.92
Asus,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.4,0,256,0,13.3,276.0,61272.0
HP,WindowsOS,Intel Core i7,Ultrabook,Intel,8,1,1.11,0,256,1,13.3,166.0,71874.72
Acer,WindowsOS,Other Intel Processor,Notebook,Intel,4,0,2.4,512,0,0,15.6,100.0,20246.4
Asus,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,2.5,1024,256,0,15.6,141.0,95850.72
HP,WindowsOS,Intel Core i7,Ultrabook,Intel,8,0,1.48,0,512,0,14.0,157.0,111301.92
Acer,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.7,1024,128,1,15.6,141.0,67132.8
HP,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.34,0,256,1,13.3,166.0,63349.92
Dell,WindowsOS,Intel Core i3,Notebook,Intel,4,0,2.18,0,128,0,15.6,100.0,29144.16
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,1.64,512,0,0,14.0,112.0,41505.12
Toshiba,WindowsOS,Intel Core i5,Notebook,Intel,4,0,1.2,0,128,0,13.3,166.0,63669.6
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,1.48,0,256,0,14.0,112.0,58607.46719999999
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,1.95,0,256,0,14.0,157.0,64202.4
HP,WindowsOS,Intel Core i7,Ultrabook,Intel,8,0,1.43,0,256,0,14.0,157.0,77202.72
HP,WindowsOS,Intel Core i5,Notebook,Nvidia,8,0,1.64,0,256,0,14.0,157.0,55904.5728
HP,WindowsOS,Intel Core i3,Notebook,Intel,4,0,1.64,512,0,0,14.0,112.0,36443.52
Dell,WindowsOS,Intel Core i5,Gaming,Nvidia,8,0,2.65,0,0,0,15.6,141.0,50562.72
HP,WindowsOS,Intel Core i5,Ultrabook,Intel,4,0,1.26,512,0,0,13.3,166.0,81997.92
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,1.48,0,256,0,14.0,157.0,84715.2
HP,WindowsOS,Intel Core i7,Ultrabook,Intel,8,0,1.54,0,256,0,14.0,157.0,100550.5488
HP,WindowsOS,Intel Core i3,Notebook,Intel,4,0,1.49,512,0,0,13.3,118.0,42624.0
Toshiba,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.5,0,256,0,13.3,118.0,64468.8
HP,WindowsOS,Intel Core i3,Notebook,Intel,4,0,2.04,0,256,0,15.6,100.0,41025.0672
Lenovo,WindowsOS,Intel Core i7,Notebook,Nvidia,16,0,2.4,0,512,1,17.3,255.0,158135.04
Toshiba,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.47,0,256,1,14.0,157.0,79387.2
HP,WindowsOS,Intel Core i7,Notebook,Intel,8,0,1.43,0,256,0,14.0,157.0,118761.12
Dell,WindowsOS,Intel Core i3,Convertible,Intel,4,1,2.08,1024,0,1,15.6,141.0,42410.3472
Toshiba,WindowsOS,Intel Core i5,Ultrabook,Intel,8,0,1.2,0,256,0,13.3,166.0,84715.2
HP,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.11,0,256,1,13.3,166.0,61218.72
HP,WindowsOS,Intel Core i7,Notebook,Nvidia,8,0,1.64,0,256,0,14.0,157.0,63159.7104
Dell,WindowsOS,Intel Core i5,Notebook,Intel,8,0,2.09,512,0,0,15.6,141.0,55754.3232
HP,WindowsOS,Intel Core i5,Ultrabook,Intel,4,0,1.26,0,256,0,13.3,118.0,83063.52
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,2.31,512,0,0,14.0,112.0,63349.92
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,1.95,512,0,0,14.0,112.0,56476.8
Dell,WindowsOS,Intel Core i5,Ultrabook,Intel,8,1,1.29,0,256,0,13.3,276.0,86526.72
HP,WindowsOS,Intel Core i5,Notebook,Nvidia,8,0,2.63,0,256,0,17.3,127.0,57542.4
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,1.64,0,256,0,14.0,112.0,51841.44
Acer,WindowsOS,AMD Processor,Notebook,AMD,6,0,2.1,1024,0,0,15.6,100.0,21791.52
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.7,1024,128,0,17.3,127.0,63499.10399999999
HP,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.95,0,256,0,14.0,157.0,63669.6
HP,WindowsOS,Intel Core i7,Notebook,Intel,8,0,1.84,0,256,0,15.6,141.0,65480.5872
HP,WindowsOS,Intel Core i7,Ultrabook,Intel,8,0,1.26,0,256,0,13.3,166.0,71874.72
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,2.04,512,0,0,15.6,100.0,39533.76
Toshiba,WindowsOS,Intel Core i7,Ultrabook,Intel,8,0,1.47,0,256,1,14.0,157.0,91908.0
Dell,WindowsOS,Intel Core i5,Notebook,Intel,8,0,2.09,0,256,0,15.6,141.0,56633.976
HP,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.64,0,256,0,14.0,157.0,53839.9728
Lenovo,WindowsOS,Intel Core i7,Convertible,Intel,4,1,1.8,0,256,1,15.6,141.0,45128.16
Vero,WindowsOS,Other Intel Processor,Notebook,Intel,2,0,1.45,0,0,0,14.0,112.0,11231.424
Toshiba,WindowsOS,Intel Core i7,Notebook,Nvidia,16,0,2.4,0,256,1,15.6,141.0,75924.0
Lenovo,WindowsOS,Intel Core i5,Notebook,Intel,8,0,2.3,0,256,0,15.6,141.0,55922.688
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,1.54,512,0,0,14.0,157.0,53280.0
HP,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.84,512,256,0,15.6,141.0,112065.9552
HP,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.43,0,256,0,14.0,157.0,78268.31999999999
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,3.78,1024,256,1,17.3,127.0,82351.6992
Lenovo,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,4.6,1024,128,1,17.3,127.0,122010.66719999998
Asus,OtherOS,Other Intel Processor,Notebook,Intel,4,0,1.2,0,0,0,11.6,135.0,15339.311999999998
Lenovo,WindowsOS,Intel Core i7,Notebook,Intel,16,0,1.1,0,256,1,14.0,210.0,139593.6
HP,WindowsOS,Intel Core i7,Notebook,Nvidia,8,0,1.91,1024,0,1,15.6,141.0,52161.12
Dell,WindowsOS,Intel Core i5,Convertible,Intel,8,1,2.3,0,256,1,15.6,141.0,58288.32
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,2.04,0,256,0,15.6,100.0,52161.12
Dell,WindowsOS,Intel Core i7,Ultrabook,Intel,16,1,1.2,0,1024,0,13.3,276.0,120093.12
HP,WindowsOS,Intel Core i3,Notebook,Intel,4,0,2.31,512,0,0,15.6,100.0,37570.392
HP,OtherOS,Intel Core i5,Notebook,Intel,4,0,1.96,512,0,0,15.6,100.0,26586.72
Acer,WindowsOS,AMD Processor,Notebook,AMD,8,0,2.4,1024,0,0,15.6,100.0,23922.72
Dell,WindowsOS,Intel Core i7,Convertible,Intel,12,1,1.6,0,256,1,13.3,166.0,69210.72
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,2.94,1024,256,0,15.6,141.0,96916.32
HP,WindowsOS,Intel Core i7,Notebook,Intel,8,0,2.04,0,256,0,15.6,141.0,57009.6
Asus,OtherOS,Intel Core i7,Gaming,Nvidia,16,0,4.0,1024,0,1,17.3,127.0,53173.44
Dell,WindowsOS,Intel Core i5,Notebook,Intel,4,0,2.25,1024,0,0,15.6,141.0,29783.52
Dell,WindowsOS,Intel Core i7,Notebook,AMD,16,0,2.32,2048,0,0,15.6,141.0,52746.6672
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,1.8,1024,256,0,15.6,141.0,102777.12
Dell,WindowsOS,Intel Core i7,Ultrabook,Intel,8,0,1.29,0,256,0,13.3,166.0,77682.23999999999
Asus,WindowsOS,Intel Core i7,Gaming,Nvidia,64,0,3.58,0,1024,1,17.3,127.0,211788.0
Dell,WindowsOS,Intel Core i7,Convertible,Intel,8,1,1.62,0,256,0,13.3,166.0,42517.9728
Dell,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,3.21,1024,256,0,15.6,282.0,70809.12
Apple,MacOS,Other Intel Processor,Ultrabook,Intel,8,0,0.92,0,0,1,11.6,234.0,69264.0
Dell,WindowsOS,Intel Core i3,Notebook,Intel,4,0,2.06,512,0,0,15.6,100.0,25679.8944
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,2.31,512,0,0,15.6,100.0,63882.72
HP,WindowsOS,Intel Core i5,Ultrabook,Intel,8,0,1.26,0,256,0,13.3,166.0,63882.72
HP,WindowsOS,Intel Core i7,Notebook,Intel,8,0,1.49,0,256,0,13.3,166.0,58075.2
Lenovo,WindowsOS,Intel Core i7,Ultrabook,Intel,8,1,1.3,0,256,1,13.3,166.0,91294.7472
Lenovo,WindowsOS,Intel Core i5,Notebook,AMD,8,0,3.0,1024,0,0,17.3,106.0,35111.52
Lenovo,WindowsOS,Intel Core i5,Notebook,Nvidia,4,0,2.3,1024,0,1,15.6,141.0,52054.56
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,3.78,1024,256,0,17.3,127.0,133146.72
Lenovo,WindowsOS,Intel Core i5,Notebook,Intel,4,0,2.1,512,0,0,15.6,100.0,28771.2
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,2.31,512,0,0,15.6,141.0,50083.2
Lenovo,WindowsOS,Other Intel Processor,Ultrabook,Intel,8,1,0.99,0,512,1,13.3,221.0,74538.72
Lenovo,WindowsOS,Intel Core i7,Gaming,Nvidia,32,0,4.6,0,512,1,17.3,127.0,172627.19999999998
Lenovo,WindowsOS,Other Intel Processor,Convertible,Intel,4,1,0.69,0,0,1,11.6,195.0,34433.2656
HP,WindowsOS,Intel Core i7,Ultrabook,Intel,16,0,1.3,0,512,1,13.3,331.0,109170.72
Dell,WindowsOS,Intel Core i5,Notebook,Intel,8,0,2.18,0,256,0,15.6,141.0,39960.0
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,1.54,512,0,0,14.0,157.0,54931.14719999999
HP,WindowsOS,Intel Core i7,Workstation,AMD,8,0,1.9,0,256,0,15.6,141.0,79653.59999999999
Lenovo,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.7,0,128,0,14.0,157.0,63882.72
HP,OtherOS,Other Intel Processor,Notebook,Intel,4,0,1.29,0,0,0,13.3,276.0,32767.2
Acer,WindowsOS,AMD Processor,Notebook,AMD,4,0,2.4,512,0,0,15.6,100.0,20619.36
Dell,LinuxOS,Other Intel Processor,Notebook,Intel,4,0,2.2,512,0,0,15.6,100.0,20965.1472
HP,OtherOS,Intel Core i3,Notebook,Intel,4,0,1.86,1024,0,0,15.6,100.0,18434.3472
Asus,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.7,1024,256,1,17.3,127.0,85194.72
Dell,WindowsOS,Intel Core i5,Ultrabook,AMD,4,0,1.4,0,256,1,13.3,166.0,43601.688
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,2.4,0,128,0,13.3,118.0,85194.72
Acer,WindowsOS,Intel Core i5,Notebook,Nvidia,8,0,2.4,1024,256,0,15.6,141.0,42570.72
Dell,WindowsOS,Intel Core i5,Notebook,AMD,8,0,2.36,1024,0,0,15.6,141.0,34035.264
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.6,0,256,0,17.3,127.0,85194.72
HP,WindowsOS,Other Intel Processor,Notebook,Intel,4,0,1.96,1024,0,0,15.6,100.0,26640.0
Asus,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,4.3,1024,128,1,17.3,127.0,122490.72
Dell,WindowsOS,Intel Core i3,Ultrabook,Intel,4,0,1.5,512,0,0,13.3,118.0,60480.792
Dell,WindowsOS,Intel Core i3,Ultrabook,Intel,4,0,1.5,0,128,0,13.3,118.0,62176.1616
Acer,OtherOS,Other Intel Processor,Notebook,Intel,4,0,2.2,0,16,0,15.6,100.0,11135.52
HP,WindowsOS,Intel Core i7,Workstation,AMD,8,0,3.0,1024,0,1,17.3,127.0,154458.72
Lenovo,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,2.4,0,512,0,15.6,141.0,63882.72
Dell,WindowsOS,Intel Core i5,Ultrabook,Intel,8,0,1.5,0,256,0,13.3,118.0,75289.968
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.9,1024,128,0,17.3,127.0,80516.20319999999
Lenovo,WindowsOS,Intel Core i5,Convertible,Intel,4,1,2.1,0,256,1,15.6,141.0,46193.76
HP,WindowsOS,AMD Processor,Notebook,AMD,4,0,2.1,1024,0,0,15.6,141.0,21205.44
Asus,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,2.59,1024,128,1,15.6,141.0,71341.92
HP,WindowsOS,Other Intel Processor,Notebook,Intel,8,1,1.16,0,256,0,13.3,276.0,90522.72
Dell,WindowsOS,Intel Core i5,Notebook,AMD,4,0,2.24,512,0,0,15.6,100.0,40980.312
Lenovo,WindowsOS,Intel Core i3,Notebook,Intel,4,0,2.1,0,128,0,15.6,100.0,22857.12
HP,WindowsOS,Intel Core i7,Ultrabook,Intel,8,0,1.16,0,512,0,13.3,166.0,104908.32
Lenovo,OtherOS,Other Intel Processor,Convertible,Intel,4,1,0.69,0,0,1,11.6,195.0,29250.72
Dell,WindowsOS,Intel Core i7,Ultrabook,Intel,8,0,1.23,0,256,0,13.3,166.0,73473.12
Lenovo,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,4.6,0,256,1,17.3,127.0,146519.46719999998
Razer,WindowsOS,Intel Core i7,Ultrabook,Intel,8,1,1.25,0,256,0,13.3,331.0,54825.12
Toshiba,WindowsOS,Intel Core i7,Ultrabook,Intel,16,0,1.05,0,512,0,13.3,166.0,118601.28
Asus,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,3.52,1024,128,0,17.3,127.0,69929.4672
Vero,WindowsOS,Other Intel Processor,Notebook,Intel,4,0,1.35,0,0,0,13.3,166.0,10442.88
HP,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.16,0,256,0,13.3,166.0,90043.2
HP,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.43,0,256,0,14.0,157.0,80612.64
Dell,LinuxOS,Intel Core i5,Notebook,Intel,4,0,2.09,512,0,0,15.6,100.0,27899.0064
Asus,WindowsOS,Intel Core i3,Notebook,Intel,4,0,2.0,1024,0,0,15.6,100.0,23176.8
Lenovo,WindowsOS,Intel Core i7,Convertible,Intel,8,1,1.8,0,256,1,14.0,157.0,88924.31999999999
Lenovo,WindowsOS,Other Intel Processor,Convertible,Intel,4,1,0.69,0,0,1,11.6,195.0,25521.12
HP,WindowsOS,Intel Core i5,Ultrabook,Intel,8,0,1.26,0,256,0,13.3,118.0,100965.6
Lenovo,OtherOS,Intel Core i5,Gaming,Nvidia,8,0,2.4,1024,128,1,15.6,141.0,52693.92
HP,WindowsOS,Intel Core i5,Gaming,Nvidia,8,0,3.35,1024,128,1,17.3,127.0,60153.12
HP,WindowsOS,Intel Core i7,Notebook,Intel,8,0,2.04,2048,0,0,15.6,100.0,33513.119999999995
Lenovo,WindowsOS,Intel Core i7,Convertible,Nvidia,8,1,1.8,0,512,1,14.0,157.0,109244.2464
Asus,WindowsOS,Other Intel Processor,Notebook,Intel,4,0,1.5,0,0,0,14.0,112.0,14811.84
HP,WindowsOS,Intel Core i7,Ultrabook,Intel,8,0,1.84,0,256,0,15.6,141.0,40066.56
Acer,WindowsOS,Intel Core i5,Notebook,Nvidia,4,0,2.23,1024,0,0,15.6,141.0,32820.48
Lenovo,WindowsOS,Intel Core i7,Notebook,AMD,16,0,2.5,0,0,0,15.6,141.0,58554.72
HP,WindowsOS,Intel Core i7,Workstation,Nvidia,8,0,3.0,0,256,1,17.3,127.0,210424.032
Dell,WindowsOS,Intel Core i5,Notebook,AMD,8,0,2.5,1024,0,0,15.6,100.0,41771.52
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,3.78,1024,256,0,17.3,127.0,127818.72
HP,WindowsOS,Intel Core i7,Ultrabook,Intel,8,0,1.88,0,256,0,15.6,141.0,115709.2416
Lenovo,WindowsOS,Intel Core i7,Convertible,Intel,16,1,2.8,0,512,1,14.0,210.0,130003.2
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.4,1024,128,0,15.6,141.0,60888.384
HP,WindowsOS,Intel Core i5,Convertible,Intel,8,1,1.48,0,256,0,13.3,166.0,86793.12
HP,WindowsOS,Intel Core i7,Workstation,Nvidia,8,0,2.59,0,256,1,15.6,141.0,118761.12
HP,WindowsOS,Intel Core i7,Convertible,Intel,8,1,1.48,0,256,0,13.3,221.0,95850.72
HP,WindowsOS,Intel Core i7,Workstation,Nvidia,8,0,2.0,0,256,0,15.6,141.0,101178.72
HP,WindowsOS,Intel Core i7,Ultrabook,Intel,8,0,1.26,0,256,0,13.3,166.0,122381.49599999998
Dell,WindowsOS,Intel Core i7,Notebook,Nvidia,8,0,2.18,0,256,0,15.6,141.0,53807.472
HP,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.88,0,256,0,15.6,141.0,84129.12
Lenovo,WindowsOS,Intel Core i7,Convertible,Intel,8,1,1.27,0,256,1,14.0,210.0,124621.92
Lenovo,OtherOS,Intel Core i3,Notebook,Intel,4,0,1.9,1024,0,0,15.6,100.0,18061.92
HP,WindowsOS,AMD Processor,Notebook,AMD,4,0,1.86,512,0,0,15.6,100.0,15824.16
Lenovo,OtherOS,Intel Core i5,Notebook,AMD,8,0,2.32,1024,0,0,15.6,141.0,31914.72
Dell,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.62,1024,0,0,15.6,141.0,63882.72
Dell,WindowsOS,Intel Core i5,Notebook,Nvidia,8,1,2.04,0,256,1,15.6,282.0,119916.2304
HP,WindowsOS,AMD Processor,Notebook,AMD,4,0,1.91,0,256,0,15.6,141.0,25515.2592
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,2.7,1024,256,0,17.3,127.0,79536.38399999999
Lenovo,WindowsOS,Intel Core i7,Ultrabook,Intel,12,0,1.4,0,512,0,14.0,157.0,122490.72
Lenovo,WindowsOS,Intel Core i5,Notebook,AMD,8,0,2.5,0,0,0,15.6,141.0,42010.7472
HP,WindowsOS,Intel Core i7,Convertible,Intel,8,1,1.48,0,512,0,13.3,221.0,108744.48
Lenovo,WindowsOS,Intel Core i7,Ultrabook,Intel,8,0,1.7,0,256,0,14.0,157.0,79866.72
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,1.7,1024,256,0,14.0,157.0,94252.32
HP,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.62,1024,0,1,15.6,141.0,47898.72
Lenovo,WindowsOS,Intel Core i3,Notebook,Intel,8,0,2.2,1024,0,0,15.6,100.0,24455.52
HP,OtherOS,Intel Core i5,Notebook,Intel,4,0,2.1,512,0,0,15.6,100.0,25414.0272
Dell,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.62,1024,128,0,15.6,282.0,79813.44
Lenovo,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.95,0,256,1,15.6,141.0,74059.2
Lenovo,WindowsOS,Intel Core i3,Notebook,Nvidia,4,0,2.2,1024,0,0,15.6,141.0,24935.04
HP,WindowsOS,Other Intel Processor,Notebook,Intel,2,0,1.44,0,0,0,14.0,112.0,13266.72
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.2,1024,0,1,15.6,141.0,44701.92
HP,WindowsOS,Intel Core i7,Notebook,Intel,8,0,1.96,0,256,0,15.6,141.0,36177.12
HP,WindowsOS,Intel Core i7,Notebook,Intel,16,0,2.1,0,512,0,15.6,141.0,61751.52
Asus,WindowsOS,Other Intel Processor,Notebook,Intel,4,0,2.2,512,0,0,15.6,100.0,19660.32
Lenovo,OtherOS,Intel Core i5,Notebook,Intel,4,0,2.1,512,0,0,15.6,100.0,21205.44
Lenovo,OtherOS,Intel Core i7,Notebook,Nvidia,8,0,2.2,1024,0,0,15.6,141.0,37775.52
Asus,WindowsOS,Intel Core i3,Notebook,Intel,4,0,2.0,0,256,0,14.0,157.0,40972.32
Lenovo,WindowsOS,Intel Core i7,Notebook,Intel,4,0,2.32,0,0,0,15.6,141.0,43956.0
Lenovo,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,3.31,0,512,1,15.6,141.0,69530.4
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,1.91,1024,128,0,15.6,141.0,114731.5536
HP,WindowsOS,Intel Core i3,Notebook,Intel,4,0,2.07,512,0,0,15.6,100.0,34632.0
Lenovo,WindowsOS,Intel Core i5,Convertible,Intel,8,1,1.36,0,256,1,14.0,210.0,87219.36
Lenovo,WindowsOS,Intel Core i7,Ultrabook,Nvidia,6,0,1.54,0,256,0,15.6,141.0,44275.68
Dell,LinuxOS,Intel Core i7,Notebook,Nvidia,8,0,1.98,0,256,0,15.6,141.0,47686.1328
Acer,WindowsOS,Other Intel Processor,Notebook,Intel,4,0,2.1,512,0,0,15.6,100.0,17742.239999999998
HP,WindowsOS,Intel Core i7,Notebook,Nvidia,6,0,2.18,1024,0,1,15.6,141.0,42570.72
Asus,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.591,1024,256,1,15.6,141.0,48431.52
Dell,WindowsOS,Intel Core i7,Convertible,Intel,16,1,2.09,0,512,0,15.6,141.0,62817.12
Acer,WindowsOS,Intel Core i5,Notebook,Nvidia,4,0,2.23,0,256,0,15.6,141.0,36816.48
Dell,LinuxOS,Intel Core i5,Ultrabook,Intel,8,1,1.23,0,256,0,13.3,276.0,58554.72
Acer,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,4.2,1024,256,1,17.3,127.0,138474.72
Lenovo,WindowsOS,Intel Core i5,Gaming,Nvidia,8,0,2.4,1024,0,1,15.6,141.0,43636.32
Samsung,OtherOS,AMD Processor,Convertible,ARM,4,1,1.15,0,0,1,13.3,217.0,35111.52
HP,WindowsOS,Intel Core i5,Notebook,Intel,4,0,1.86,512,0,0,15.6,100.0,25840.8
Apple,MacOS,Other Intel Processor,Ultrabook,Intel,8,0,0.92,0,0,1,11.6,234.0,61964.64
Dell,WindowsOS,Intel Core i5,Convertible,Intel,8,1,1.6,0,256,1,13.3,166.0,63882.72
HP,WindowsOS,Intel Core i7,Notebook,Nvidia,12,0,2.21,1024,128,1,15.6,141.0,70702.56
Lenovo,OtherOS,Intel Core i3,Notebook,AMD,4,0,1.9,1024,0,0,15.6,100.0,19607.04
Asus,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,4.3,1024,512,1,17.3,127.0,114552.0
Acer,LinuxOS,Other Intel Processor,Notebook,Intel,4,0,2.1,1024,0,0,15.6,100.0,14492.16
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,2.43,1024,256,0,17.3,127.0,109165.392
Dell,WindowsOS,Intel Core i3,Notebook,AMD,4,0,2.3,0,128,0,15.6,100.0,26586.72
Lenovo,OtherOS,Intel Core i7,Notebook,Nvidia,8,0,2.2,512,0,0,15.6,100.0,33513.119999999995
Dell,WindowsOS,Intel Core i7,Convertible,Intel,16,1,2.0,0,512,0,15.6,141.0,68464.8
Dell,WindowsOS,Intel Core i7,Ultrabook,Intel,16,1,1.2,0,512,0,13.3,276.0,142790.4
Asus,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.2,1024,0,0,15.6,141.0,62284.32
Dell,WindowsOS,Intel Core i5,Notebook,AMD,8,0,2.36,0,256,0,15.6,141.0,47365.92
HP,WindowsOS,Intel Core i5,Notebook,Intel,8,0,1.91,0,256,0,15.6,100.0,30849.12
Lenovo,WindowsOS,AMD Processor,Notebook,AMD,4,0,2.2,512,0,0,15.6,100.0,15930.72
Acer,WindowsOS,Intel Core i3,Notebook,Nvidia,8,0,3.3,1024,0,0,17.3,106.0,33513.119999999995
Asus,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,2.2,1024,256,0,15.6,141.0,130482.72
Apple,MacOS,Other Intel Processor,Ultrabook,Intel,8,0,0.92,0,0,1,11.6,234.0,68145.12
Asus,WindowsOS,Intel Core i7,Notebook,Nvidia,16,0,2.2,1024,128,0,15.6,141.0,93186.72
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,2.43,1024,256,1,17.3,127.0,103842.1872
Dell,WindowsOS,Intel Core i5,Convertible,Intel,8,1,2.191,0,256,1,15.6,141.0,53226.72
Asus,WindowsOS,Intel Core i7,Gaming,Nvidia,16,0,2.9,1024,256,0,17.3,127.0,103842.72
Acer,OtherOS,Other Intel Processor,Notebook,Intel,2,0,1.3,0,32,0,11.6,135.0,9270.72
Acer,WindowsOS,Intel Core i3,Notebook,Nvidia,4,0,3.3,1024,0,0,17.3,106.0,31861.44
Lenovo,OtherOS,Intel Core i5,Notebook,Intel,8,0,2.8,1024,0,0,17.3,106.0,28717.92
Lenovo,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.6,1024,128,1,15.6,141.0,67772.16
Acer,WindowsOS,Intel Core i7,Convertible,Intel,8,1,1.2,0,256,1,14.0,157.0,61218.72
Lenovo,WindowsOS,Intel Core i7,Notebook,Intel,8,0,2.3,0,256,1,15.6,141.0,81465.12
MSI,WindowsOS,Intel Core i7,Gaming,Nvidia,8,0,2.2,1024,128,0,15.6,141.0,78647.1408
HP,WindowsOS,AMD Processor,Notebook,AMD,6,0,2.1,1024,0,0,15.6,141.0,28185.12
